City,Economic Need Index,School Income Estimate,Percent ELL,Student Attendance Rate,Percent of Students Chronically Absent,Rigorous Instruction %,Rigorous Instruction Rating,Collaborative Teachers %,Collaborative Teachers Rating,Supportive Environment %,Supportive Environment Rating,Effective School Leadership %,Effective School Leadership Rating,Strong Family-Community Ties %,Strong Family-Community Ties Rating,Trust %,Trust Rating,Student Achievement Rating,Average ELA Proficiency,Average Math Proficiency,Average Proficiency
JAMAICA,0.691,69850.51,5%,91%,33%,93%,Meeting Target,90%,Meeting Target,87%,Approaching Target,83%,Meeting Target,87%,Meeting Target,91%,Meeting Target,Meeting Target,2.44,2.36,2.4
JAMAICA,0.721,41507.09,24%,93%,23%,95%,Exceeding Target,92%,Exceeding Target,96%,Meeting Target,87%,Exceeding Target,87%,Meeting Target,96%,Exceeding Target,Exceeding Target,2.77,2.81,2.79
JAMAICA,0.748,48919.46,11%,91%,38%,86%,Meeting Target,83%,Meeting Target,80%,Approaching Target,77%,Meeting Target,85%,Meeting Target,87%,Meeting Target,Approaching Target,2.26,2.24,2.25
JAMAICA,0.572,60211,21%,95%,10%,89%,Exceeding Target,91%,Exceeding Target,96%,Exceeding Target,85%,Meeting Target,81%,Approaching Target,96%,Exceeding Target,Exceeding Target,2.99,3.34,3.165
JAMAICA,0.65,47432.34,8%,94%,16%,91%,Meeting Target,83%,Meeting Target,88%,Meeting Target,73%,Approaching Target,78%,Approaching Target,82%,Approaching Target,Meeting Target,2.69,2.71,2.7
LONG ISLAND CITY,0.699,46465.49,23%,94%,20%,91%,Approaching Target,90%,Meeting Target,90%,Meeting Target,78%,Meeting Target,88%,Meeting Target,95%,Exceeding Target,Approaching Target,2.36,2.51,2.435
LONG ISLAND CITY,0.578,58639.79,20%,95%,13%,88%,Meeting Target,76%,Meeting Target,90%,Meeting Target,62%,Not Meeting Target,78%,Approaching Target,78%,Approaching Target,Meeting Target,2.72,2.91,2.815
LONG ISLAND CITY,0.766,33120.79,12%,93%,26%,82%,Approaching Target,82%,Meeting Target,86%,Approaching Target,75%,Approaching Target,76%,Not Meeting Target,83%,Approaching Target,Meeting Target,2.23,2.44,2.335
LONG ISLAND CITY,0.232,98309.97,5%,95%,13%,96%,Exceeding Target,97%,Exceeding Target,87%,Meeting Target,89%,Meeting Target,89%,Exceeding Target,93%,Meeting Target,Approaching Target,2.94,3.06,3
LONG ISLAND CITY,0.481,59442.38,9%,94%,19%,97%,Meeting Target,87%,Meeting Target,95%,Meeting Target,70%,Approaching Target,84%,Meeting Target,83%,Approaching Target,Exceeding Target,3.11,3.35,3.23
LONG ISLAND CITY,0.847,26289.11,19%,89%,45%,87%,Approaching Target,84%,Approaching Target,84%,Approaching Target,76%,Approaching Target,78%,Approaching Target,83%,Approaching Target,Approaching Target,2.06,2.03,2.045
LONG ISLAND CITY,0.82,40496.4,15%,94%,20%,93%,Meeting Target,91%,Exceeding Target,93%,Meeting Target,82%,Meeting Target,86%,Meeting Target,93%,Meeting Target,Meeting Target,2.39,2.62,2.505
LONG ISLAND CITY,0.512,54911.92,13%,95%,10%,94%,Exceeding Target,81%,Meeting Target,93%,Exceeding Target,64%,Not Meeting Target,81%,Approaching Target,84%,Approaching Target,Exceeding Target,2.89,3.27,3.08
LONG ISLAND CITY,0.609,52935.98,17%,95%,11%,91%,Meeting Target,90%,Exceeding Target,94%,Exceeding Target,83%,Meeting Target,83%,Approaching Target,90%,Meeting Target,Exceeding Target,2.84,3.08,2.96
LONG ISLAND CITY,0.754,38600.97,19%,92%,30%,93%,Meeting Target,92%,Exceeding Target,92%,Meeting Target,80%,Meeting Target,81%,Approaching Target,93%,Meeting Target,Approaching Target,2.21,2.45,2.33
STATEN ISLAND,0.298,71278.87,5%,94%,18%,96%,Exceeding Target,91%,Exceeding Target,97%,Meeting Target,81%,Meeting Target,87%,Meeting Target,92%,Meeting Target,Meeting Target,2.85,2.81,2.83
STATEN ISLAND,0.194,89390.74,2%,95%,11%,87%,Approaching Target,72%,Not Meeting Target,90%,Approaching Target,51%,Not Meeting Target,83%,Approaching Target,71%,Not Meeting Target,Approaching Target,2.84,3.15,2.995
STATEN ISLAND,0.292,91880.61,3%,94%,14%,95%,Meeting Target,96%,Meeting Target,98%,Meeting Target,90%,Exceeding Target,84%,Meeting Target,96%,Exceeding Target,Meeting Target,2.78,2.86,2.82
STATEN ISLAND,0.158,95538.26,0%,96%,5%,100%,Exceeding Target,99%,Exceeding Target,100%,Exceeding Target,96%,Exceeding Target,90%,Exceeding Target,96%,Exceeding Target,Exceeding Target,3.2,3.35,3.275
STATEN ISLAND,0.239,82498.64,3%,95%,12%,90%,Meeting Target,88%,Exceeding Target,96%,Exceeding Target,69%,Approaching Target,84%,Meeting Target,81%,Approaching Target,Approaching Target,2.52,2.88,2.7
STATEN ISLAND,0.273,85181.84,2%,95%,11%,97%,Meeting Target,97%,Exceeding Target,95%,Exceeding Target,87%,Exceeding Target,87%,Meeting Target,97%,Exceeding Target,Meeting Target,2.9,3.1,3
STATEN ISLAND,0.567,61018.91,11%,94%,19%,93%,Meeting Target,86%,Exceeding Target,85%,Meeting Target,77%,Meeting Target,88%,Meeting Target,87%,Meeting Target,Meeting Target,2.52,2.63,2.575
STATEN ISLAND,0.639,62621.47,13%,94%,20%,94%,Meeting Target,93%,Exceeding Target,95%,Meeting Target,85%,Meeting Target,88%,Meeting Target,94%,Exceeding Target,Meeting Target,2.48,2.76,2.62
STATEN ISLAND,0.829,49651.7,23%,92%,30%,95%,Meeting Target,87%,Meeting Target,90%,Meeting Target,74%,Approaching Target,83%,Approaching Target,89%,Meeting Target,Approaching Target,2.15,2.18,2.165
STATEN ISLAND,0.851,47859.82,6%,92%,34%,89%,Meeting Target,81%,Approaching Target,84%,Approaching Target,72%,Approaching Target,83%,Approaching Target,86%,Approaching Target,Approaching Target,2.15,2.34,2.245
STATEN ISLAND,0.755,59197.08,17%,93%,24%,89%,Meeting Target,89%,Exceeding Target,91%,Meeting Target,75%,Approaching Target,85%,Meeting Target,91%,Meeting Target,Approaching Target,2.36,2.53,2.445
STATEN ISLAND,0.862,41980.16,38%,94%,18%,86%,Approaching Target,89%,Approaching Target,92%,Meeting Target,85%,Meeting Target,84%,Meeting Target,90%,Meeting Target,Meeting Target,2.16,2.32,2.24
STATEN ISLAND,0.788,54340.32,17%,93%,20%,98%,Meeting Target,91%,Meeting Target,95%,Meeting Target,78%,Approaching Target,82%,Approaching Target,87%,Meeting Target,Meeting Target,2.2,2.36,2.28
STATEN ISLAND,0.696,60992.26,14%,93%,25%,85%,Meeting Target,86%,Exceeding Target,87%,Meeting Target,66%,Not Meeting Target,80%,Approaching Target,89%,Meeting Target,Meeting Target,2.44,2.65,2.545
STATEN ISLAND,0.261,88174.15,2%,95%,10%,95%,Meeting Target,97%,Exceeding Target,95%,Exceeding Target,92%,Exceeding Target,88%,Meeting Target,97%,Exceeding Target,Exceeding Target,3,3.29,3.145
STATEN ISLAND,0.392,79357.72,9%,95%,11%,99%,Exceeding Target,99%,Exceeding Target,97%,Exceeding Target,94%,Exceeding Target,89%,Exceeding Target,99%,Exceeding Target,Approaching Target,2.65,2.87,2.76
STATEN ISLAND,0.347,72028.99,3%,95%,10%,94%,Exceeding Target,95%,Exceeding Target,97%,Exceeding Target,88%,Exceeding Target,97%,Exceeding Target,96%,Exceeding Target,Meeting Target,2.89,3.06,2.975
STATEN ISLAND,0.31,83138.08,6%,95%,14%,95%,Exceeding Target,97%,Exceeding Target,96%,Meeting Target,89%,Exceeding Target,84%,Meeting Target,96%,Exceeding Target,Meeting Target,2.85,3.12,2.985
STATEN ISLAND,0.902,49054.18,4%,90%,41%,89%,Approaching Target,90%,Meeting Target,89%,Approaching Target,78%,Meeting Target,85%,Meeting Target,93%,Meeting Target,Meeting Target,2.12,2.18,2.15
STATEN ISLAND,0.243,87061.73,2%,95%,13%,88%,Exceeding Target,90%,Meeting Target,93%,Meeting Target,83%,Meeting Target,86%,Meeting Target,90%,Meeting Target,Meeting Target,2.74,2.94,2.84
STATEN ISLAND,0.319,74254.73,3%,94%,14%,99%,Exceeding Target,96%,Exceeding Target,99%,Exceeding Target,85%,Meeting Target,87%,Meeting Target,96%,Exceeding Target,Meeting Target,3.13,3.32,3.225
STATEN ISLAND,0.173,88391.97,2%,95%,8%,89%,Approaching Target,85%,Meeting Target,91%,Meeting Target,69%,Approaching Target,84%,Meeting Target,83%,Approaching Target,Meeting Target,3.06,3.14,3.1
STATEN ISLAND,0.538,80042.25,15%,95%,16%,98%,Meeting Target,92%,Meeting Target,96%,Meeting Target,84%,Meeting Target,82%,Approaching Target,90%,Meeting Target,Meeting Target,2.75,2.88,2.815
STATEN ISLAND,0.562,73449.66,11%,94%,19%,97%,Exceeding Target,93%,Exceeding Target,97%,Exceeding Target,85%,Meeting Target,86%,Meeting Target,94%,Exceeding Target,Approaching Target,2.57,2.68,2.625
STATEN ISLAND,0.47,72519.97,11%,94%,15%,93%,Exceeding Target,87%,Exceeding Target,89%,Meeting Target,78%,Meeting Target,83%,Approaching Target,85%,Approaching Target,Meeting Target,2.75,2.87,2.81
STATEN ISLAND,0.249,79364.56,3%,95%,13%,96%,Meeting Target,95%,Meeting Target,97%,Meeting Target,84%,Meeting Target,86%,Meeting Target,96%,Exceeding Target,Meeting Target,2.87,3.01,2.94
STATEN ISLAND,0.834,41056.56,7%,91%,37%,89%,Approaching Target,85%,Meeting Target,87%,Approaching Target,72%,Approaching Target,81%,Approaching Target,90%,Meeting Target,Meeting Target,2.11,2.18,2.145
STATEN ISLAND,0.635,66662.96,5%,93%,21%,91%,Exceeding Target,87%,Meeting Target,88%,Meeting Target,79%,Meeting Target,88%,Meeting Target,88%,Meeting Target,Meeting Target,2.55,2.56,2.555
STATEN ISLAND,0.659,59790.15,9%,92%,27%,94%,Meeting Target,93%,Exceeding Target,96%,Meeting Target,87%,Exceeding Target,84%,Meeting Target,98%,Exceeding Target,Approaching Target,2.33,2.46,2.395
STATEN ISLAND,0.334,72831.32,6%,95%,10%,94%,Exceeding Target,93%,Exceeding Target,88%,Meeting Target,92%,Exceeding Target,87%,Meeting Target,94%,Exceeding Target,Meeting Target,3.04,3.25,3.145
STATEN ISLAND,0.234,82269.05,3%,95%,11%,96%,Meeting Target,95%,Meeting Target,97%,Exceeding Target,90%,Exceeding Target,86%,Meeting Target,96%,Exceeding Target,Exceeding Target,3.29,3.55,3.42
STATEN ISLAND,0.398,69961.21,12%,94%,17%,93%,Meeting Target,93%,Meeting Target,94%,Meeting Target,85%,Meeting Target,86%,Meeting Target,94%,Meeting Target,Meeting Target,2.7,2.95,2.825
STATEN ISLAND,0.24,82129.41,4%,95%,13%,98%,Exceeding Target,97%,Exceeding Target,99%,Exceeding Target,91%,Exceeding Target,87%,Meeting Target,96%,Exceeding Target,Meeting Target,2.8,3.14,2.97
STATEN ISLAND,0.439,78381.47,8%,94%,16%,90%,Meeting Target,82%,Meeting Target,92%,Meeting Target,67%,Approaching Target,82%,Approaching Target,85%,Approaching Target,Meeting Target,2.78,3.18,2.98
STATEN ISLAND,0.278,91069,2%,95%,11%,95%,Meeting Target,91%,Meeting Target,89%,Meeting Target,80%,Meeting Target,86%,Meeting Target,90%,Meeting Target,Meeting Target,2.8,2.99,2.895
STATEN ISLAND,0.25,80109.28,1%,95%,12%,93%,Approaching Target,89%,Meeting Target,93%,Meeting Target,73%,Approaching Target,82%,Approaching Target,88%,Meeting Target,Exceeding Target,3.11,3.27,3.19
STATEN ISLAND,0.845,43857.06,8%,90%,36%,92%,Meeting Target,91%,Meeting Target,89%,Meeting Target,82%,Meeting Target,84%,Meeting Target,94%,Meeting Target,Meeting Target,2.33,2.25,2.29
STATEN ISLAND,0.357,75172.27,5%,94%,16%,96%,Meeting Target,97%,Meeting Target,94%,Meeting Target,88%,Exceeding Target,81%,Approaching Target,97%,Exceeding Target,Meeting Target,2.75,2.77,2.76
STATEN ISLAND,0.356,79967.66,4%,95%,10%,85%,Meeting Target,84%,Meeting Target,91%,Exceeding Target,78%,Meeting Target,84%,Meeting Target,88%,Meeting Target,Approaching Target,2.65,2.75,2.7
STATEN ISLAND,0.503,58183.51,3%,95%,12%,98%,Exceeding Target,97%,Meeting Target,98%,Exceeding Target,90%,Exceeding Target,89%,Exceeding Target,97%,Exceeding Target,Meeting Target,2.75,2.93,2.84
STATEN ISLAND,0.371,81128.29,5%,95%,12%,98%,Exceeding Target,94%,Exceeding Target,96%,Exceeding Target,86%,Meeting Target,82%,Approaching Target,92%,Meeting Target,Meeting Target,2.74,3,2.87
STATEN ISLAND,0.817,48219.48,30%,92%,29%,83%,Meeting Target,83%,Meeting Target,81%,Approaching Target,76%,Approaching Target,86%,Meeting Target,88%,Meeting Target,Exceeding Target,2.26,2.34,2.3
STATEN ISLAND,0.366,67750.03,1%,95%,10%,93%,Exceeding Target,92%,Exceeding Target,87%,Meeting Target,90%,Meeting Target,80%,Approaching Target,92%,Meeting Target,Meeting Target,2.83,2.88,2.855
STATEN ISLAND,0.569,67543.01,4%,94%,17%,94%,Meeting Target,91%,Exceeding Target,85%,Meeting Target,82%,Meeting Target,81%,Approaching Target,90%,Meeting Target,Exceeding Target,2.79,2.91,2.85
BROOKLYN,0.824,37020.6,14%,90%,37%,90%,Approaching Target,89%,Meeting Target,95%,Meeting Target,78%,Meeting Target,85%,Meeting Target,94%,Exceeding Target,Meeting Target,2.4,2.49,2.445
BROOKLYN,0.856,35590.06,16%,91%,35%,91%,Meeting Target,87%,Meeting Target,87%,Approaching Target,71%,Approaching Target,81%,Approaching Target,83%,Approaching Target,Meeting Target,2.16,2.3,2.23
BROOKLYN,0.881,45302.62,28%,95%,16%,93%,Exceeding Target,95%,Exceeding Target,95%,Exceeding Target,92%,Exceeding Target,85%,Meeting Target,99%,Exceeding Target,Meeting Target,2.24,2.41,2.325
BROOKLYN,0.847,41958.04,26%,92%,33%,96%,Meeting Target,94%,Meeting Target,96%,Meeting Target,86%,Meeting Target,83%,Approaching Target,96%,Exceeding Target,Meeting Target,2.12,2.37,2.245
BROOKLYN,0.842,38932.96,26%,94%,21%,90%,Meeting Target,81%,Meeting Target,90%,Meeting Target,63%,Not Meeting Target,79%,Not Meeting Target,83%,Approaching Target,Meeting Target,2.37,2.68,2.525
BROOKLYN,0.859,44858.04,28%,95%,17%,90%,Meeting Target,94%,Meeting Target,94%,Exceeding Target,88%,Exceeding Target,89%,Meeting Target,97%,Exceeding Target,Meeting Target,2.22,2.36,2.29
BROOKLYN,0.855,43502.4,17%,93%,24%,91%,Approaching Target,91%,Meeting Target,93%,Meeting Target,83%,Meeting Target,82%,Approaching Target,96%,Exceeding Target,Approaching Target,2.26,2.29,2.275
BROOKLYN,0.892,41236.54,21%,93%,28%,84%,Approaching Target,85%,Meeting Target,87%,Meeting Target,78%,Meeting Target,87%,Meeting Target,89%,Meeting Target,Approaching Target,2.02,2.1,2.06
BROOKLYN,0.833,41068.16,21%,92%,31%,91%,Meeting Target,88%,Exceeding Target,95%,Meeting Target,81%,Meeting Target,85%,Meeting Target,93%,Meeting Target,Meeting Target,2.2,2.42,2.31
BROOKLYN,0.893,39617.18,16%,92%,29%,95%,Exceeding Target,92%,Exceeding Target,93%,Meeting Target,85%,Meeting Target,98%,Exceeding Target,93%,Exceeding Target,Exceeding Target,2.25,2.52,2.385
BROOKLYN,0.88,38851.58,17%,95%,13%,96%,Exceeding Target,97%,Exceeding Target,98%,Exceeding Target,92%,Exceeding Target,81%,Approaching Target,95%,Meeting Target,Exceeding Target,2.58,2.76,2.67
BROOKLYN,0.819,36894.07,19%,91%,32%,90%,Approaching Target,85%,Meeting Target,85%,Approaching Target,73%,Approaching Target,81%,Approaching Target,89%,Meeting Target,Approaching Target,2.14,2.22,2.18
BROOKLYN,0.863,36830.45,25%,93%,23%,88%,Meeting Target,91%,Meeting Target,93%,Meeting Target,78%,Approaching Target,79%,Approaching Target,92%,Meeting Target,Meeting Target,2.39,2.37,2.38
BROOKLYN,0.716,45240.23,5%,94%,16%,92%,Meeting Target,93%,Exceeding Target,92%,Exceeding Target,88%,Exceeding Target,86%,Meeting Target,96%,Exceeding Target,Approaching Target,2.23,2.65,2.44
BROOKLYN,0.57,44077.39,0%,98%,1%,84%,Approaching Target,84%,Meeting Target,81%,Meeting Target,77%,Approaching Target,85%,Meeting Target,85%,Approaching Target,Meeting Target,2.59,2.93,2.76
BROOKLYN,0.719,36954.18,1%,95%,16%,84%,Approaching Target,82%,Approaching Target,81%,Meeting Target,77%,Approaching Target,83%,Approaching Target,90%,Meeting Target,Exceeding Target,2.48,2.73,2.605
BROOKLYN,0.693,35515.31,1%,98%,2%,91%,Meeting Target,91%,Meeting Target,86%,Exceeding Target,84%,Meeting Target,89%,Meeting Target,89%,Meeting Target,Meeting Target,2.69,2.95,2.82
BROOKLYN,0.484,52361.11,3%,96%,7%,96%,Exceeding Target,94%,Exceeding Target,94%,Exceeding Target,91%,Exceeding Target,85%,Meeting Target,95%,Exceeding Target,Exceeding Target,2.94,3.34,3.14
BROOKLYN,0.538,57512.74,4%,96%,10%,83%,Approaching Target,81%,Approaching Target,78%,Approaching Target,79%,Meeting Target,84%,Meeting Target,87%,Meeting Target,Approaching Target,2.28,2.5,2.39
BROOKLYN,0.692,42984.69,0%,98%,1%,94%,Exceeding Target,93%,Exceeding Target,84%,Meeting Target,90%,Exceeding Target,88%,Meeting Target,92%,Meeting Target,Meeting Target,2.62,2.98,2.8
BROOKLYN,0.362,61778.93,2%,100%,0%,91%,Meeting Target,93%,Exceeding Target,86%,Meeting Target,89%,Exceeding Target,97%,Exceeding Target,93%,Exceeding Target,Meeting Target,2.86,2.86,2.86
BROOKLYN,0.652,41262.87,2%,94%,0%,89%,Meeting Target,88%,Meeting Target,77%,Approaching Target,84%,Meeting Target,86%,Meeting Target,85%,Meeting Target,Meeting Target,2.63,3.2,2.915
BROOKLYN,0.735,35872.33,1%,98%,4%,91%,Meeting Target,91%,Meeting Target,83%,Meeting Target,84%,Meeting Target,87%,Meeting Target,91%,Meeting Target,Approaching Target,2.59,2.78,2.685
BROOKLYN,0.763,37646.78,6%,100%,0%,84%,Approaching Target,84%,Meeting Target,87%,Meeting Target,79%,Meeting Target,86%,Meeting Target,91%,Meeting Target,Meeting Target,2.37,2.82,2.595
BROOKLYN,0.776,33133.86,5%,97%,0%,90%,Meeting Target,84%,Meeting Target,83%,Meeting Target,78%,Meeting Target,88%,Meeting Target,92%,Meeting Target,Meeting Target,2.56,2.84,2.7
BROOKLYN,0.606,45876.16,1%,97%,4%,84%,Approaching Target,87%,Meeting Target,83%,Meeting Target,80%,Meeting Target,84%,Meeting Target,89%,Meeting Target,Approaching Target,2.55,2.56,2.555
BROOKLYN,0.757,38916.83,7%,92%,26%,86%,Approaching Target,88%,Meeting Target,85%,Approaching Target,84%,Meeting Target,88%,Meeting Target,92%,Meeting Target,Approaching Target,2.42,2.61,2.515
BROOKLYN,0.635,42161.63,2%,95%,16%,83%,Approaching Target,84%,Meeting Target,79%,Approaching Target,80%,Meeting Target,90%,Exceeding Target,87%,Meeting Target,Approaching Target,2.43,2.65,2.54
BROOKLYN,0.812,34663.34,7%,100%,0%,88%,Meeting Target,89%,Meeting Target,84%,Meeting Target,87%,Meeting Target,89%,Meeting Target,90%,Meeting Target,Approaching Target,2.32,2.34,2.33
BROOKLYN,0.558,44870.01,5%,96%,11%,83%,Approaching Target,84%,Meeting Target,78%,Approaching Target,73%,Approaching Target,87%,Meeting Target,85%,Approaching Target,Approaching Target,2.36,2.65,2.505
BROOKLYN,0.792,33307.62,1%,96%,10%,90%,Meeting Target,88%,Meeting Target,83%,Meeting Target,83%,Meeting Target,87%,Meeting Target,89%,Meeting Target,Meeting Target,2.62,3.25,2.935
BROOKLYN,0.68,40473.95,2%,94%,18%,93%,Meeting Target,93%,Meeting Target,84%,Meeting Target,88%,Exceeding Target,89%,Meeting Target,88%,Meeting Target,Meeting Target,2.99,3.48,3.235
BROOKLYN,0.699,38826.92,2%,95%,14%,84%,Approaching Target,79%,Approaching Target,81%,Approaching Target,73%,Approaching Target,81%,Approaching Target,86%,Approaching Target,Approaching Target,2.35,2.37,2.36
BROOKLYN,0.758,33699.66,1%,95%,9%,85%,Approaching Target,87%,Meeting Target,86%,Meeting Target,84%,Meeting Target,83%,Approaching Target,92%,Meeting Target,Approaching Target,2.48,2.65,2.565
BROOKLYN,0.71,33468.7,1%,95%,12%,87%,Approaching Target,88%,Meeting Target,83%,Meeting Target,84%,Meeting Target,89%,Exceeding Target,92%,Meeting Target,Meeting Target,2.45,2.73,2.59
BROOKLYN,0.78,35280.22,4%,94%,17%,80%,Approaching Target,72%,Approaching Target,80%,Approaching Target,56%,Not Meeting Target,83%,Approaching Target,75%,Not Meeting Target,Approaching Target,2.28,2.37,2.325
BROOKLYN,0.463,57595.61,8%,95%,10%,98%,Exceeding Target,96%,Exceeding Target,97%,Exceeding Target,90%,Exceeding Target,88%,Meeting Target,95%,Exceeding Target,Meeting Target,2.73,3.25,2.99
BROOKLYN,0.801,30822.3,9%,94%,25%,79%,Not Meeting Target,69%,Approaching Target,83%,Approaching Target,63%,Approaching Target,86%,Meeting Target,83%,Approaching Target,Approaching Target,2.4,2.48,2.44
BROOKLYN,0.748,36379.99,7%,98%,2%,83%,Approaching Target,86%,Meeting Target,92%,Exceeding Target,81%,Meeting Target,95%,Exceeding Target,92%,Meeting Target,Meeting Target,2.52,2.9,2.71
BROOKLYN,0.745,37886.74,3%,95%,16%,96%,Exceeding Target,95%,Exceeding Target,87%,Meeting Target,91%,Exceeding Target,90%,Exceeding Target,91%,Meeting Target,Exceeding Target,2.89,3.59,3.24
BROOKLYN,0.789,33933.08,8%,95%,19%,84%,Approaching Target,82%,Approaching Target,82%,Meeting Target,74%,Approaching Target,84%,Meeting Target,86%,Approaching Target,Approaching Target,2.4,2.53,2.465
BROOKLYN,0.68,38872.33,0%,94%,18%,93%,Exceeding Target,98%,Exceeding Target,93%,Exceeding Target,90%,Exceeding Target,91%,Exceeding Target,97%,Exceeding Target,Meeting Target,2.4,2.8,2.6
BROOKLYN,0.447,52497.57,0%,96%,6%,86%,Approaching Target,90%,Meeting Target,87%,Meeting Target,79%,Meeting Target,90%,Exceeding Target,96%,Exceeding Target,Approaching Target,2.36,2.45,2.405
BROOKLYN,0.76,40604.74,18%,96%,5%,80%,Approaching Target,68%,Approaching Target,89%,Meeting Target,64%,Approaching Target,83%,Approaching Target,84%,Approaching Target,Approaching Target,2.45,2.71,2.58
BROOKLYN,0.555,53258.58,0%,100%,1%,91%,Meeting Target,89%,Meeting Target,92%,Exceeding Target,87%,Meeting Target,91%,Exceeding Target,95%,Exceeding Target,Approaching Target,2.47,2.63,2.55
NEW YORK,0.768,33937.49,2%,95%,13%,85%,Approaching Target,80%,Approaching Target,87%,Exceeding Target,78%,Approaching Target,82%,Approaching Target,89%,Meeting Target,Meeting Target,2.51,2.91,2.71
NEW YORK,0.733,34629.03,6%,94%,17%,92%,Meeting Target,94%,Exceeding Target,97%,Exceeding Target,88%,Exceeding Target,89%,Meeting Target,97%,Exceeding Target,Exceeding Target,2.51,3.03,2.77
NEW YORK,0.776,38746.8,4%,95%,15%,82%,Approaching Target,84%,Meeting Target,84%,Meeting Target,81%,Meeting Target,88%,Meeting Target,94%,Exceeding Target,Approaching Target,2.25,2.45,2.35
NEW YORK,0.733,35223.3,2%,94%,18%,90%,Meeting Target,93%,Exceeding Target,85%,Meeting Target,88%,Exceeding Target,87%,Meeting Target,90%,Meeting Target,Meeting Target,2.72,2.83,2.775
NEW YORK,0.722,30184.66,5%,95%,14%,86%,Meeting Target,86%,Meeting Target,80%,Meeting Target,81%,Meeting Target,81%,Approaching Target,90%,Meeting Target,Meeting Target,2.36,2.72,2.54
NEW YORK,0.798,33303.04,12%,96%,12%,93%,Exceeding Target,95%,Exceeding Target,88%,Exceeding Target,94%,Exceeding Target,90%,Exceeding Target,95%,Exceeding Target,Exceeding Target,2.6,3.13,2.865
NEW YORK,0.757,35109.03,3%,95%,14%,86%,Meeting Target,85%,Meeting Target,80%,Meeting Target,80%,Meeting Target,83%,Approaching Target,88%,Meeting Target,Exceeding Target,2.57,3.13,2.85
NEW YORK,0.712,39861.23,3%,0%,100%,96%,Exceeding Target,93%,Exceeding Target,83%,Approaching Target,84%,Meeting Target,94%,Exceeding Target,89%,Meeting Target,Meeting Target,3.06,3.79,3.425
NEW YORK,0.806,32207.34,6%,94%,16%,87%,Approaching Target,93%,Exceeding Target,82%,Meeting Target,85%,Meeting Target,90%,Exceeding Target,89%,Meeting Target,Exceeding Target,2.51,2.85,2.68
NEW YORK,0.734,32064.6,4%,0%,100%,90%,Meeting Target,94%,Exceeding Target,87%,Approaching Target,89%,Exceeding Target,92%,Exceeding Target,92%,Meeting Target,Meeting Target,3.17,3.68,3.425
NEW YORK,0.72,32322.71,4%,0%,100%,94%,Meeting Target,94%,Exceeding Target,88%,Meeting Target,87%,Exceeding Target,92%,Exceeding Target,92%,Meeting Target,Exceeding Target,3.29,3.89,3.59
NEW YORK,0.609,42931.1,16%,95%,9%,94%,Exceeding Target,81%,Meeting Target,94%,Exceeding Target,74%,Approaching Target,85%,Meeting Target,84%,Approaching Target,Meeting Target,2.44,2.62,2.53
NEW YORK,0.815,35365.51,2%,93%,27%,90%,Meeting Target,90%,Meeting Target,92%,Meeting Target,88%,Meeting Target,89%,Meeting Target,96%,Exceeding Target,Meeting Target,2.43,2.79,2.61
NEW YORK,0.741,30585.6,3%,87%,30%,93%,Meeting Target,96%,Exceeding Target,88%,Meeting Target,90%,Exceeding Target,88%,Meeting Target,96%,Exceeding Target,Exceeding Target,2.91,2.94,2.925
NEW YORK,0.756,32951.28,5%,94%,15%,94%,Exceeding Target,95%,Exceeding Target,98%,Exceeding Target,89%,Exceeding Target,83%,Approaching Target,97%,Exceeding Target,Meeting Target,2.69,2.97,2.83
NEW YORK,0.815,28953.15,7%,96%,11%,90%,Meeting Target,91%,Meeting Target,81%,Meeting Target,86%,Meeting Target,86%,Meeting Target,88%,Meeting Target,Approaching Target,2.47,2.69,2.58
NEW YORK,0.742,35020.21,7%,92%,26%,93%,Meeting Target,90%,Meeting Target,86%,Approaching Target,84%,Meeting Target,89%,Meeting Target,91%,Meeting Target,Meeting Target,2.43,2.62,2.525
LONG ISLAND CITY,0.597,48346.04,17%,96%,8%,85%,Approaching Target,89%,Meeting Target,77%,Approaching Target,87%,Meeting Target,83%,Approaching Target,91%,Meeting Target,Meeting Target,2.73,3.23,2.98
LONG ISLAND CITY,0.507,49432.69,9%,100%,0%,81%,Approaching Target,85%,Meeting Target,89%,Meeting Target,83%,Meeting Target,90%,Exceeding Target,93%,Exceeding Target,Meeting Target,2.67,2.99,2.83
JAMAICA,0.485,55532.82,0%,95%,12%,92%,Meeting Target,90%,Meeting Target,92%,Exceeding Target,83%,Meeting Target,85%,Meeting Target,91%,Meeting Target,Approaching Target,2.36,2.58,2.47
STATEN ISLAND,0.749,48091.89,4%,95%,14%,89%,Meeting Target,91%,Meeting Target,86%,Meeting Target,81%,Meeting Target,87%,Meeting Target,96%,Exceeding Target,Approaching Target,2.36,2.43,2.395
BRONX,0.847,25916.69,18%,95%,15%,98%,Exceeding Target,91%,Meeting Target,98%,Exceeding Target,85%,Meeting Target,88%,Meeting Target,94%,Exceeding Target,Exceeding Target,2.83,3.07,2.95
BRONX,0.748,28271.22,8%,95%,14%,82%,Approaching Target,86%,Meeting Target,79%,Meeting Target,85%,Meeting Target,77%,Not Meeting Target,86%,Approaching Target,Approaching Target,2.33,2.54,2.435
